"/P_det/data_x","/P_det/data_y","/P_trace/data_x","/P_trace/data_y"
127.6869068,3.415419356e-05,127.686712,1.202732,
128.132982,4.934298121e-05,128.1330509,1.252851731,
128.486794,6.865193338e-05,128.4867039,1.302988613,
128.8890269,0.0001647039026,128.8887758,1.354092503,
129.284601,0.0002665326898,129.2846849,1.404655664,
129.6856658,0.0004107679855,129.685504,1.455235084,
130.085917,0.0005504240511,130.0860019,1.50549245,
130.4887259,0.0006862980124,130.4886289,1.555626886,
130.8855519,0.0008202328943,130.885361,1.60574301,
131.2864089,0.0009568543254,131.2860909,1.655884578,
131.6847448,0.001093952614,131.6846578,1.706023069,
132.0848079,0.00123303581,132.0849118,1.756176415,
132.4862199,0.001374169657,132.4864199,1.806324738,
132.8845909,0.001516103838,132.8846939,1.856444016,
133.2865579,0.001660824656,133.2861998,1.906667687,
133.6867559,0.001806233416,133.686512,1.956864218,
134.0848019,0.001953364126,134.0846529,2.007072307,
134.4847679,0.002103213653,134.4846089,2.057314841,
134.8864448,0.002255165573,134.8862259,2.10757294,
135.286418,0.002405434523,135.2860999,2.157816641,
135.6864169,0.002558687838,135.6861918,2.207946855,
136.085408,0.00271267525,136.0855749,2.258312441,
136.4896779,0.002868146494,136.4895699,2.308594694,
136.8849669,0.003024602554,136.884851,2.358915973,
137.2851219,0.003182278376,137.2850149,2.409252455,
137.6847889,0.003339759425,137.684593,2.459571755,
138.085475,0.003498608983,138.0856209,2.509852431,
138.4847889,0.003658009979,138.4845848,2.560126642,
138.8847229,0.003818416197,138.8845098,2.610389053,
139.2847559,0.003978835235,139.2846549,2.660651937,
139.68524,0.004139706032,139.6851499,2.710921585,
140.099524,0.004300763181,140.099632,2.761197275,
140.4872758,0.004461862412,140.4871669,2.811712262,
140.8904738,0.004624566484,140.8903849,2.862299052,
141.2857778,0.00478770403,141.2854588,2.912781572,
141.6910629,0.004950497199,141.690872,2.963058097,
142.084707,0.005113167003,142.0845609,3.013463195,
142.4857838,0.005275714394,142.4854329,3.06387888,
142.8871069,0.005438087532,142.8870099,3.114508142,
143.2929709,0.005600663591,143.2928839,3.164960915,
143.6875849,0.005763008008,143.6874609,3.215437501,
144.100029,1.666330196e-07,144.141268,0.9759563969,
144.2889469,1.550129132e-07,144.288852,0.9590754507,
144.4725509,1.476136149e-07,144.4724479,0.9603574859,
144.6700499,1.402427524e-07,144.6699169,0.9588576944,
144.8662009,1.713773191e-06,144.86606,0.1113571878,
145.0770659,1.272711444e-08,145.076957,0.05889396355,
145.3766508,1.278033393e-08,145.3767488,0.05936992867,
145.7069879,8.520803683e-10,145.7068789,0.008317295456,
146.0351839,8.794617492e-10,146.0350678,0.008376029291,
146.318615,1.33183341e-10,146.318486,0.004499831548,
146.6019809,1.552935498e-10,146.6018159,0.00447063616,
146.895632,7.159362531e-11,146.8954308,0.004018801685,
147.1763918,4.626753248e-11,147.1761529,0.003781030575,
147.4570699,3.41519848e-11,147.457252,0.003616665829,
147.745096,2.573596254e-11,147.7447419,0.003466698171,
148.0317099,2.003509184e-11,148.0316138,0.0033020916,
148.3104479,1.529139538e-11,148.3103518,0.003114543268,
148.5934839,1.264783401e-11,148.5933878,0.002906953228,
148.8769419,8.172841667e-11,148.8771579,0.003293855144,
149.2095158,8.290189738e-11,149.2094178,0.00341683935,
149.584687,8.688836746e-11,149.5846078,0.003555088692,
149.9571688,2.789566469e-12,149.985064,0.001370576901,
150.364718,1.455590996e-12,150.364583,0.001028593501,
150.762434,9.170367292e-13,150.762346,0.000848377532,
151.181644,6.312858178e-13,151.181541,0.0007324512054,
151.570472,4.653448866e-13,151.570384,0.0006488300419,
151.9805958,3.538902458e-13,151.980233,0.0005671963864,
152.390239,2.735025622e-13,152.39008,0.0005008380223,
152.7947969,2.172376965e-13,152.7946858,0.0004468348307,
153.1959748,1.716333503e-13,153.1955659,0.000396052171,
153.5951078,1.216578708e-13,153.5950229,0.0003321977637,
153.988374,7.862713169e-14,153.988271,0.0002799179191,
154.3876228,5.902330956e-14,154.3874218,0.00024761623,
154.8028989,4.577671831e-14,154.8027899,0.0002212395035,
155.1917398,3.633058954e-14,155.1916049,0.0001998143421,
155.58476,3.57825528e-14,155.584677,0.0001958926949,
155.977561,3.19899458e-14,155.9776189,0.0001882723922,
156.379303,3.805549051e-14,156.378999,0.0001994743188,
156.771472,3.85803209e-14,156.771313,0.0002027561174,
157.164619,4.007896415e-14,157.1642618,0.0002058402744,
157.5560319,3.911393384e-14,157.5561218,0.0002059870062,
157.9523079,3.875263273e-14,157.9524989,0.0002077308155,
158.3496439,3.850315436e-14,158.3495128,0.0002090199869,
158.760464,3.819487363e-14,158.7603819,0.0002105361839,
159.156147,3.904861471e-14,159.155781,0.0002150018004,
159.550108,3.584466136e-14,159.549819,0.0002115589068,
159.9364729,3.194109118e-14,159.9365759,0.0002062274574,
160.3177049,2.955178416e-14,160.3176079,0.0002047956341,
160.709131,2.782848852e-14,160.709496,0.0002058053921,
161.1011288,2.604991459e-14,161.1009898,0.0002074565791,
161.4920509,2.620031949e-14,161.4921489,0.0002081428569,
161.877758,2.967856251e-14,161.8780589,0.0002129056023,
162.2693748,2.936885965e-14,162.2694678,0.0002193696095,
162.6557219,3.347809615e-14,162.648541,0.0002385594822,
163.0389838,3.258782065e-14,163.038872,0.0002330921459,
163.436353,3.44374737e-14,163.4362419,0.0002435183056,
163.8430119,3.888666378e-14,163.8429098,0.0002689939572,
164.2279849,4.267961837e-14,164.228081,0.0002842140401,
164.6107059,4.434030419e-14,164.6107688,0.0003059593584,
164.9918149,9.800505999e-14,164.991905,0.000330831588,
165.359313,2.208033272e-13,165.35921,0.0003696930899,
165.7396438,3.593637102e-13,165.7395689,0.0004084179629,
166.120404,5.724232535e-13,166.1202929,0.0004572976136,
166.4999349,9.676097694e-13,166.49983,0.0005254739693,
166.874975,1.534113069e-12,166.8748798,0.000522212712,
167.2562189,7.048183353e-12,167.2563159,0.001080917192,
167.6298828,4.882131705e-09,167.6299829,0.05268922768,
168.0212178,8.492096364e-10,168.0211189,0.005815000099,
168.4158969,1.158551259e-09,168.4157958,0.007915164733,
168.747617,1.745534614e-09,168.747715,0.01039761639,
169.0335078,1.671425141e-09,169.0336668,0.01227943785,
169.3148189,1.16921604e-10,169.3149319,0.009952385651,
169.5502348,7.967240289e-10,169.5499668,0.01290302662,
169.829155,1.266765013e-10,169.829073,0.01347691675,
170.060812,3.816994935e-09,170.060622,0.01820653956,
170.338557,7.278959652e-08,170.3386469,0.06799139408,
